,area,area_bbox,eccentricity,euler_number,extent,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,mask_name
0,-0.30720467228368137,-0.3056688759863779,-1.2329713510506557,0.13936752216134185,-0.2627320644420826,-0.18439192728459114,-0.005189353065227899,-0.005189353065227899,-0.2057337757054142,-0.24961679217882957,-0.3648010463012004,-0.5619926492403016,-0.14540965378131349,-0.05612608731853207,-0.032786569377824724,-0.013255639614032103,-0.016950174276626945,0.00986344071255287,48280.npy_bbox0
1,-0.30661553121480667,-0.3056688759863779,-1.1841591268274914,0.13936752216134185,0.1499610287802153,-0.1843590212256017,-0.0029844889339655113,-0.0029844889339655113,-0.20536309767016317,-0.24944212952098524,-0.363314140667097,-0.5602348517799615,-0.1451954194184495,-0.055969546630788916,-0.03276837128890126,-0.013255639190500771,-0.01694989047353653,0.009863794719651523,48280.npy_bbox1
2,-0.307842908441629,-0.30603397595951376,-1.2051148775690965,0.13936752216134185,-0.48323964856576135,-0.18429491976724138,-0.0017116882414984203,-0.0017116882414984203,-0.2062387681347798,-0.24978033162661453,-0.3665179688863342,-0.5535142776537811,-0.1452711546802502,-0.0554190711978412,-0.03275267652895394,-0.013255638665128059,-0.01694966475373104,0.009864021543600972,48280.npy_bbox2
3,0.32950953790266463,0.25589139269393735,0.4647807643680514,0.13936752216134185,0.6473687877068592,-0.06199543438064525,-0.1481954972939307,-0.1481954972939307,0.17309764455923712,0.027074307631836072,0.7003848146857746,-0.3019310620032771,-0.09744889706711764,-0.06533753789448633,-0.03272945089554464,-0.013255638905922202,-0.016943108349043435,0.009862240566854948,8081.npy_bbox0
4,0.27255923457810904,0.21635106560332024,0.4856116873825969,0.13936752216134185,0.5410331998303135,-0.074223722120251,-0.13927516030008585,-0.13927516030008585,0.14402688881731554,0.005847294721532474,0.593732365774414,-0.2867759267558657,-0.09496855246505055,-0.06484519262348201,-0.03270019482858303,-0.013255638357031422,-0.016941320985172186,0.009862453034959062,8081.npy_bbox1
5,6.701732981485169,6.234750297768645,0.9386060225538555,0.13936752216134185,0.37105943667280383,6.5533154059915,0.9257800864483039,0.9257800864483039,0.6292653996385805,4.455093651544126,7.259848534977818,0.3555918430082866,0.04327637581865081,-0.05366404055930944,-0.028206990380681387,-0.013255133319103198,-0.016489495347438078,0.009748843892543189,10799.npy_bbox0
6,6.906385860285522,6.384149206775851,0.9329252505647222,0.13936752216134185,0.4017015655642075,6.687747580589401,0.9457593461621866,0.9457593461621866,0.6610276085023,4.548975658374757,7.549942903030624,0.33739801152183635,0.03889148583647609,-0.05443054251199834,-0.028539645974006777,-0.013255198735388477,-0.016527282892392692,0.00976172409983062,10799.npy_bbox1
7,-0.27578381527703,-0.2843105275579282,-0.3490640846624226,0.13936752216134185,1.6287779461601166,-0.16869114607859126,-0.0031016727596562006,-0.0031016727596562006,-0.19822852959390116,-0.23892507087476067,-0.2927787772486943,-0.47204768224023685,-0.1361874201880378,-0.06813452084226158,-0.03289256314014419,-0.013255640274974183,-0.016951066931498403,0.009861547117329448,20882.npy_bbox0
8,-0.27578381527703,-0.2843105275579282,-0.3490640846624226,0.13936752216134185,1.6287779461601166,-0.16869114607859126,-0.0031016727596562006,-0.0031016727596562006,-0.19822852959390116,-0.23892507087476067,-0.2927787772486943,-0.47204768224023685,-0.1361874201880378,-0.06813452084226158,-0.03289256314014419,-0.013255640274974183,-0.016951066931498403,0.009861547117329448,20882.npy_bbox1
9,-0.28363902952869285,-0.2833247576304613,0.04495998599556382,0.13936752216134185,0.1671565743311443,-0.17132325827812506,-0.009595568872894792,-0.009595568872894792,-0.20129715869743825,-0.24071929174427933,-0.3213879101352251,-0.47278684164260854,-0.1260579557457728,-0.06371997360046681,-0.03265271304475367,-0.013255637119046553,-0.016943119660473044,0.009860335210187168,36986.npy_channel0_bbox0
10,-0.2813315603422669,-0.2778117480361093,0.043475592358574774,0.13936752216134185,-0.2815140495083148,-0.17261407639675602,0.03349734002348465,0.03349734002348465,-0.19841201844711032,-0.23989528768003,-0.3166465507091692,-0.47198742665104626,-0.1260896884501951,-0.06402283496885881,-0.032667636502158114,-0.013255637436118814,-0.01694339072239919,0.009860890062155363,36986.npy_channel0_bbox1
11,-0.28798394491164386,-0.28449307754449615,0.03294435109785906,0.13936752216134185,-0.35459247883257217,-0.17762255011832473,0.02832135869571976,0.02832135869571976,-0.19836276491579916,-0.24229864854777286,-0.3299123661631154,-0.47409135420413767,-0.1264962672793435,-0.06397256345596025,-0.03268305366113447,-0.013255637764314984,-0.01694419142502873,0.009860627338841374,36986.npy_channel0_bbox2
12,-0.2863638069722384,-0.2853693174800223,0.09475892119976544,0.13936752216134185,0.0601516848973738,-0.17281443229936977,0.011807668299789706,0.011807668299789706,-0.2017446709588012,-0.2415532473247606,-0.32807897093018085,-0.4672526813607635,-0.1241420625873544,-0.06650857142844091,-0.03284829028301938,-0.013255640413139555,-0.016952505508703662,0.009861648056282347,36986.npy_channel1_bbox0
13,-0.28108608489690246,-0.27914436293805533,0.11787392212674871,0.13936752216134185,-0.07503220429156561,-0.17142015842130578,-0.037478878697883744,-0.037478878697883744,-0.19924436265715526,-0.2395446795819419,-0.31820015320983525,-0.4613255080270771,-0.12310679007292682,-0.06621915545961853,-0.032839238601392824,-0.01325564049345765,-0.016952963890079234,0.009861628241494079,36986.npy_channel1_bbox1
14,-0.2793923043238876,-0.27755617805491417,0.12024768778266266,0.13936752216134185,-0.055661494860368026,-0.17069006767857792,-0.039793715653577075,-0.039793715653577075,-0.1987343215513655,-0.23892089531103344,-0.314966881886526,-0.4614215176573165,-0.12301710682505293,-0.06647468405114453,-0.03284150049439993,-0.01325564037694574,-0.016952229106823785,0.009861768922854551,36986.npy_channel1_bbox2
15,-0.2941453785902919,-0.29362057687289345,-0.9718021358730399,0.13936752216134185,0.18435211988207403,-0.1803929559019765,0.004567676733842724,0.004567676733842724,-0.20096865587496132,-0.24593820777705877,-0.3323465158689625,-0.5902907399899185,-0.14416719392642519,-0.0676024848531944,-0.03288704925016521,-0.01325564027100473,-0.016950994085242855,0.009861547506055399,36986.npy_channel2_bbox0
16,-0.2931143817197612,-0.2924340019602018,-0.9722472120585216,0.13936752216134185,0.1396595498787374,-0.17837531298773446,-0.00594339360395412,-0.00594339360395412,-0.20222622363288234,-0.24565398359516885,-0.32974077441551747,-0.591432610864831,-0.14417434121935616,-0.06745567864393794,-0.03288679495269287,-0.01325564027031019,-0.016950995481944637,0.009861548658158836,36986.npy_channel2_bbox1
17,-0.2920833848492304,-0.2912109170501965,-0.9633557235620088,0.13936752216134185,0.09192606254583019,-0.18020709579005742,-0.0007922854452014263,-0.0007922854452014263,-0.19978756884721033,-0.24535858266553054,-0.3271890137134926,-0.5913478063118908,-0.14411884601944577,-0.06720202722427963,-0.032883709856721476,-0.013255640266161725,-0.016950977471054746,0.009861555090946208,36986.npy_channel2_bbox2
18,-0.2109292026117387,-0.09493317149234111,-0.1706096320554516,-3.1962029529302427,-2.392067563913986,-0.09971117480523652,0.08654727312192446,0.08654727312192446,-0.16133736380878214,-0.18908677176588404,0.023523878150425417,0.9249560613166291,-0.09960138309705117,0.24254257684551878,0.0023272930317781533,-0.013294280211885121,-0.015154128883435205,-0.029701660036370543,28548.npy_bbox0
19,-0.3130469878833556,-0.31178430053640405,0.5294451481033177,0.13936752216134185,-1.5902281809738077,-0.18627144971007062,-0.0038176308405118483,-0.0038176308405118483,-0.2077979282976012,-0.2511518131044927,-0.3808831377683358,0.10013069044530935,-0.0669804234459054,-0.0006023390799771744,0.007841998947698358,-0.01322758786733218,-0.014221275300266645,0.016256351504139743,28548.npy_bbox1
20,-0.21900534476422956,-0.10909905045001371,-0.16838691493261873,-2.0843461278997144,-2.423795540707839,-0.13121531870177683,-0.1707197626717121,-0.1707197626717121,-0.1414588145582458,-0.1940026067600047,-0.008949445231601074,0.9230554166602307,-0.09948433032643188,0.24006571945211452,0.0026360741451821475,-0.013294222123373245,-0.015136317259830138,-0.03073786259024569,28548.npy_bbox2
21,-0.11268992937688033,-0.16302431648218493,0.7408806318273965,0.13936752216134185,1.6287779461601166,-0.029074088674255552,-0.0031016727596562006,-0.0031016727596562006,-0.17669895630979274,-0.1414554956179676,-0.09586926261702361,0.02155993269506618,-0.042095086799817195,-0.06813452084226158,-0.03289256314014419,-0.013255640274974183,-0.016951066931498403,0.009861547117329448,30307.npy_bbox0
22,-0.1405268448812105,-0.18372548495899,0.7992974176006351,0.13936752216134185,1.6287779461601166,-0.04285087696372989,-0.0031016727596562006,-0.0031016727596562006,-0.18254089900208884,-0.15107335842028252,-0.14929968062234242,0.11184519831273275,-0.02237491370214969,-0.06813452084226158,-0.03289256314014419,-0.013255640274974183,-0.016951066931498403,0.009861547117329448,30307.npy_bbox1
23,-0.2456639781308103,-0.23038526152575697,0.05927479485127879,0.13936752216134185,-0.7554358316997472,-0.16766018060043272,0.05819949887668698,0.05819949887668698,-0.17592497980923036,-0.22614180742877796,-0.24015618975048214,-0.40172829662392795,-0.12379131058348926,-0.04707567196286141,-0.03136630025191626,-0.013255545383643265,-0.016909664078175533,0.009775961243948859,62327.npy_channel0_bbox0
24,-0.2576677274091326,-0.2454821454149261,0.06296645209053084,0.13936752216134185,-0.722455468465691,-0.17105030460401852,0.04713307256135278,0.04713307256135278,-0.18157607349831964,-0.23060581087729842,-0.26552562705748195,-0.40327474845512784,-0.12369068799403718,-0.048063204751999475,-0.03134389323827005,-0.013255541592462502,-0.0169064635917805,0.00978423874827735,62327.npy_channel0_bbox1
